observed_on,time_observed_at,user_name,created_at,updated_at,image_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name
2022-08-31,2022-08-31 03:27:10 UTC,Darab Jal Nagarwalla,2022-08-31 03:33:51 UTC,2022-08-31 03:34:09 UTC,https://static.inaturalist.org/photos/226552278/medium.jpeg,,0,0,Parade Ground Road,18.5191529923,73.8871932775,Pune,Maharashtra,India,False Puffball,Reticularia lycoperdon,False Puffball,Protozoa
2022-08-25,2022-08-25 03:00:00 UTC,Deepa Padmini,2022-08-31 12:57:46 UTC,2024-01-08 08:43:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/226611094/medium.jpg,,1,0,"Kattakkada, Kerala, India",8.5147711944,77.0832473889,Thiruvananthapuram,Kerala,India,Physarum gyrosum,Physarum gyrosum,,Protozoa
2022-08-31,2022-08-31 09:10:45 UTC,"",2022-09-03 01:30:58 UTC,2023-11-25 11:15:42 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/227239134/medium.jpg,"",1,0,"Dhari, Nainital, UT, IN",29.3702720386,79.607392019,Naini Tal,Uttaranchal,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2022-07-12,2022-07-12 09:25:05 UTC,Karun Verma,2022-09-06 14:08:55 UTC,2023-07-31 05:12:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/228170481/medium.jpeg,,3,1,"Banjaar Tola, A Taj Safari - Kanha National Park",22.1434914805,80.6570848078,Balaghat,Madhya Pradesh,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2022-08-27,,Hayath Mohammed,2022-09-08 12:14:43 UTC,2023-02-20 19:25:52 UTC,https://static.inaturalist.org/photos/228631860/medium.jpeg,,1,0,"G33R+348, Agumbe, Karnataka 577411, India",13.5026627748,75.0903152302,Shimoga,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2022-07-02,2022-07-02 01:56:24 UTC,NIKET ALASHI,2022-09-08 14:40:23 UTC,2023-11-25 11:15:34 UTC,https://static.inaturalist.org/photos/228659782/medium.jpeg,,1,0,Valley of Flowers National Park,30.7281648776,79.6053028107,Chamoli,Uttaranchal,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2022-09-10,2022-09-10 05:59:31 UTC,"",2022-09-10 06:45:26 UTC,2024-01-10 14:23:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/229068993/medium.jpg,"",0,0,"Gulmohar Park Road, Pimpri Chinchwad, MH, IN",18.58135,73.783905,Pune,Maharashtra,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2022-09-09,2022-09-09 09:57:27 UTC,,2022-09-11 10:41:35 UTC,2022-09-21 04:09:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/229376465/medium.jpg,,0,0,Bengaluru,12.9772081375,77.5082855225,Bangalore,Karnataka,India,,Stemonitis,Chocolate Tube Slimes,Protozoa
2022-09-11,2022-09-11 06:24:40 UTC,Priyanka Keshari,2022-09-11 11:37:21 UTC,2022-09-11 11:37:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/229383159/medium.jpg,Yellow patch of either mold or fungi,0,0,"Raigarh, IN-MH, IN",18.9751083333,73.2693033333,Raigarh,Maharashtra,India,"",Hemitrichia serpula,Pretzel slime mold,Protozoa
2022-09-09,2022-09-09 04:00:50 UTC,Pema yangden,2022-09-15 05:29:45 UTC,2022-10-07 13:59:45 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/230355062/medium.jpeg,,2,0,"Gnon-Sangdong North Sikkim, Sikkim, India",27.4578646767,88.5044357926,North Sikkim,Sikkim,India,slime molds,Mycetozoa,slime molds,Protozoa
2022-08-26,2022-08-26 12:18:00 UTC,Vikrant Kumar,2022-09-17 07:09:15 UTC,2023-01-10 17:33:15 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/230406627/medium.jpg,,1,0,"J4X9+RHM, SH 4, Maharashtra 403505, India",15.6495989,74.1189133,Sindhudurg,Maharashtra,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2022-09-20,2022-09-20 08:51:55 UTC,"",2022-09-20 09:27:25 UTC,2024-01-10 14:23:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/231612519/medium.jpg,"",0,0,"Pune, IN-MH, IN",18.5270133333,73.8423216667,Pune,Maharashtra,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2022-09-22,2022-09-22 07:20:22 UTC,,2022-09-22 11:21:29 UTC,2022-09-22 11:21:29 UTC,,"Stemonitis splendens, commonly known as the chocolate tube slime, is a species of slime mold.",0,0,"Vishwadhatri Road, Mysuru, KA, IN",12.2778452022,76.6250218191,Mysore,Karnataka,India,"",Stemonitis splendens,chocolate tube slime,Protozoa
2022-09-23,2022-09-23 07:56:34 UTC,Sumrit Lahot,2022-09-23 11:23:45 UTC,2024-06-09 04:45:21 UTC,https://static.inaturalist.org/photos/232309949/medium.jpeg,,3,1,Ramnarain Ruia Autonomous College of Science and Arts,19.0235702372,72.8501074389,Greater Bombay,Maharashtra,India,Physarella oblonga,Physarella oblonga,,Protozoa
2022-07-03,2022-07-03 05:37:00 UTC,kiranotsarg,2022-09-23 12:28:10 UTC,2022-09-23 12:28:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/232313833/medium.jpeg,,0,0,"Pune, Maharashtra, India",18.1919305556,73.5805361111,Pune,Maharashtra,India,Physarum album,Physarum album,,Protozoa
2022-09-09,2022-09-09 04:11:51 UTC,keith fernandes,2022-10-04 21:43:41 UTC,2023-01-25 15:27:17 UTC,https://static.inaturalist.org/photos/234982552/medium.jpeg,,1,0,Valpoi,15.5299888072,74.1301162541,North Goa,Goa,India,Mycetozoer,Mycetozoa,slime molds,Protozoa
2021-07-29,2021-07-29 11:08:37 UTC,Akshaya Seshadri,2022-10-05 08:03:23 UTC,2022-10-05 08:03:29 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/235061240/medium.jpeg,,0,0,NCBS,13.0709266818,77.5801971182,Bangalore,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2022-10-09,2022-10-09 04:36:00 UTC,Bon Pradhan,2022-10-09 09:17:02 UTC,2022-10-11 10:21:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/235963153/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Lycogala,Lycogala,,Protozoa
2022-10-04,2022-10-04 05:40:51 UTC,Atul Deokar,2022-10-09 14:43:36 UTC,2024-02-15 13:23:04 UTC,https://static.inaturalist.org/photos/236015086/medium.jpeg,Fungus on Shorea robusta dead wood,0,0,"MQR3+RFX, Amarkantak, Madhya Pradesh 484886, India",22.6926703802,81.7512584478,Shahdol,Madhya Pradesh,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2022-10-04,2022-10-04 05:40:39 UTC,Atul Deokar,2022-10-11 16:20:36 UTC,2022-10-12 10:35:59 UTC,https://static.inaturalist.org/photos/236545780/medium.jpeg,Fungus on Shorea robusta dead wood,0,0,"Amarkantak, Madhya Pradesh, India",22.6842240951,81.7451782152,Shahdol,Madhya Pradesh,India,,Stemonitis,Chocolate Tube Slimes,Protozoa
2022-06-02,2022-06-02 04:31:00 UTC,amm,2022-10-15 10:08:50 UTC,2022-12-12 11:36:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/237322518/medium.jpeg,,1,0,"Rudraprayag, Uttarakhand, India",30.6103633773,79.1592979431,Rudra Prayag,Uttaranchal,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2022-09-24,2022-09-24 08:17:26 UTC,Pramod.J. Kappali,2022-10-16 06:24:08 UTC,2022-10-16 06:24:20 UTC,https://static.inaturalist.org/photos/237546983/medium.jpeg,,0,0,"CXPM+PV9 Botanical Garden Entrance, Karnatak University Campus, Dharwad, Karnataka 580003, India",15.4370199651,74.9838137627,Dharwad,Karnataka,India,Lamproderma,Lamproderma,,Protozoa
2022-10-14,2022-10-14 13:46:11 UTC,Swarochi Tathagath,2022-10-16 12:23:24 UTC,2024-07-14 02:52:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/237337821/medium.jpg,Nosema infection. ID credits- @chitrashanker,2,0,"Vivekanandapuram CDM Road, Secunderabad, TG, IN",17.49007,78.532005,Rangareddi,Telangana,India,Antonospora locustae,Antonospora locustae,,Protozoa
2022-10-24,2022-10-24 10:39:01 UTC,Isha Manchanda,2022-10-24 10:58:21 UTC,2024-02-06 19:40:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/239292608/medium.jpg,"",1,0,"Bardez, North Goa, GA, IN",15.6070960056,73.8761816537,North Goa,Goa,India,Stemonaria longa,Stemonaria longa,,Protozoa
2022-10-24,2022-10-24 10:41:15 UTC,Isha Manchanda,2022-10-24 11:00:45 UTC,2022-10-24 11:01:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/239292714/medium.jpg,"",0,0,"Bardez, North Goa, GA, IN",15.6068032829,73.8753831201,North Goa,Goa,India,"",Arcyria,,Protozoa
2022-10-29,2022-10-29 06:37:00 UTC,Balakrishnan Peroth,2022-10-29 14:15:30 UTC,2022-10-29 14:15:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/240286726/medium.jpeg,,0,0,"NSS Ottapalam Palappuram, Kerala, India",10.7655504919,76.4055042063,Palakkad,Kerala,India,Mycetozoa,Mycetozoa,slime molds,Protozoa
2022-11-02,2022-11-02 02:04:25 UTC,Seema Merchant,2022-11-06 09:01:29 UTC,2024-09-19 10:08:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/241928244/medium.jpg,"",0,0,"Udumbanchola, Idukki, KL, IN",9.6472789484,77.1767499724,Theni,Tamil Nadu,India,"",Fuligo,,Protozoa
2022-11-04,2022-11-04 07:53:56 UTC,Gaurav Bhaiya,2022-11-23 14:34:19 UTC,2022-11-23 15:20:40 UTC,https://static.inaturalist.org/photos/244648356/medium.jpeg,,0,0,"Gundur, Tamil Nadu 636601, India",11.7728039722,78.1937711944,Salem,Tamil Nadu,India,,Ceratiomyxa,Coral Slimes,Protozoa
2020-12-13,2020-12-13 03:54:00 UTC,prajwal deep,2022-11-25 17:30:27 UTC,2022-11-27 18:19:14 UTC,https://static.inaturalist.org/photos/244946219/medium.jpeg,Found this on a tiger scat.,0,0,"Emerald Bazaar, Emerald, Tamil Nadu 643242, India",11.3204253,76.6246357,Nilgiris,Tamil Nadu,India,Protozoans,Protozoa,protozoans,Protozoa
2022-11-28,2022-11-28 09:02:01 UTC,Jaya Rakesh,2022-11-29 09:41:26 UTC,2022-12-10 15:47:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/245662022/medium.jpeg,,1,0,Chinnakanal,10.0367688934,77.1772736683,Idukki,Kerala,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2022-12-05,2022-12-05 04:40:19 UTC,R K,2022-12-05 05:31:15 UTC,2024-08-30 05:24:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/246500375/medium.jpeg,,0,0,"C4R9+58R, Vadakkummuri, Kerala 680570, India",10.4393111111,76.1197222222,Thrissur,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2022-12-11,2022-12-11 08:22:54 UTC,Chandragupthan c Chandragupthan c,2022-12-12 08:54:44 UTC,2023-03-04 19:14:18 UTC,https://static.inaturalist.org/photos/247481080/medium.jpeg,,0,0,ആറളം വന്യജീവി സങ്കേതം,11.9219842823,75.7904026285,Kannur,Kerala,India,,Mycetozoa,slime molds,Protozoa
2022-12-25,2022-12-25 09:25:50 UTC,Umesh Vaghela,2022-12-25 09:48:25 UTC,2022-12-25 09:48:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/249060450/medium.jpeg,Few days ago in outside our home it started developing in hole and today it spread around 80x40 mm,0,0,"26, Sainathnagar, Nigdi",18.6644702871,73.776075393,Pune,Maharashtra,India,Dog Vomit Slime Mold,Fuligo septica,Dog Vomit Slime Mold,Protozoa
2022-12-28,2022-12-28 17:06:00 UTC,Bastav Ghosh,2022-12-28 17:06:25 UTC,2023-02-04 17:10:30 UTC,https://static.inaturalist.org/photos/249644331/medium.jpeg,,2,0,"466M+GX6, Puncha, West Bengal 722144, India",23.1099487683,87.2351232916,Bankura,West Bengal,India,Peranemidae,Peranemidae,,Protozoa
2022-12-29,2022-12-29 17:26:12 UTC,Bastav Ghosh,2022-12-29 17:43:23 UTC,2022-12-30 04:01:31 UTC,https://static.inaturalist.org/photos/249743677/medium.jpeg,,0,0,"466M+GX6, Puncha, West Bengal 722144, India",23.1085444379,87.2346790507,Bankura,West Bengal,India,Euglena,Euglena,,Protozoa
2023-01-02,2023-01-02 05:00:00 UTC,"",2023-01-02 11:02:19 UTC,2023-01-02 11:02:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/250235085/medium.jpeg,,0,0,"Chengamanad, Kerala, India",10.1532261,76.3376786,Ernakulam,Kerala,India,Slime Molds,Mycetozoa,slime molds,Protozoa
2022-06-11,2022-06-11 12:10:00 UTC,,2023-01-06 11:25:20 UTC,2023-09-25 17:12:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/250822172/medium.jpg,"",2,0,"Cheroor, Thrissur, Kerala, India",10.5469279,76.2375333,Thrissur,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2022-12-21,2022-12-21 10:56:57 UTC,Poornaprajna S N,2023-01-15 18:31:09 UTC,2023-07-31 10:37:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/252128884/medium.jpeg,,0,0,"Karnataka 574285, India",12.7589951241,75.3131313622,Dakshin Kannad,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2022-08-03,2022-08-03 15:42:56 UTC,Prashant Karadakatti,2023-01-21 16:20:58 UTC,2023-01-30 07:00:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/252931808/medium.jpeg,"Initiation takes place, Yellow slime were observed and get identified based on nature and morphological evident.",1,0,Gadag,15.4316825692,75.6355147809,Gadag,Karnataka,India,Physarales,Physarales,,Protozoa
2023-01-22,2023-01-22 03:46:00 UTC,Girish Gowda,2023-01-30 05:14:06 UTC,2023-02-01 08:03:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/254159313/medium.jpeg,"",1,0,"Basavanapura, Bengaluru, Karnataka 560083, India",12.8382229254,77.589397685,Bangalore,Karnataka,India,Physarum pusillum,Physarum pusillum,,Protozoa
2019-08-16,2019-08-15 21:42:00 UTC,Gaurang Tawde,2023-02-08 10:39:49 UTC,2023-02-10 03:14:05 UTC,https://static.inaturalist.org/photos/255373334/medium.jpeg,,2,0,"XX4V+V9W, Amboli, Maharashtra 416510, India",15.9572313,73.9934517,Sindhudurg,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2021-10-31,2021-10-31 05:58:42 UTC,Balakrishnan Peroth,2023-02-09 18:47:10 UTC,2023-12-20 01:07:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255540372/medium.jpeg,,4,1,"96WC+C56, Karuvannur, Porathissery, Kerala 680711, India",10.3970021944,76.2227477778,Thrissur,Kerala,India,Mycetozoer,Mycetozoa,slime molds,Protozoa
2022-11-25,2022-11-25 15:16:32 UTC,Pranav Gaming legend,2023-02-16 15:45:27 UTC,2023-02-16 15:45:33 UTC,https://static.inaturalist.org/photos/256503587/medium.jpeg,,0,0,"41, Maruthi Nagar, Yelahanka, Bengaluru, Karnataka 560001, India",13.1072333333,77.6084277778,Bangalore,Karnataka,India,Amoeba,Amoeba,,Protozoa
2023-02-16,2023-02-16 05:57:37 UTC,R K,2023-02-21 07:45:05 UTC,2024-08-30 05:24:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/257256695/medium.jpeg,,0,0,"Sree Narayana College, Nattika",10.4226945865,76.1064882204,Thrissur,Kerala,India,protozoans,Protozoa,protozoans,Protozoa
2023-03-02,2023-03-02 06:02:16 UTC,Swapnaneel Pal,2023-03-02 07:17:55 UTC,2023-03-03 02:43:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/258641979/medium.jpeg,,1,0,Baruipur,22.3599238981,88.4325462207,South 24 Parganas,West Bengal,India,Euglena,Euglena,,Protozoa
2023-03-02,2023-03-02 06:06:38 UTC,Swapnaneel Pal,2023-03-02 09:26:25 UTC,2023-03-24 05:08:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/258649128/medium.jpeg,,1,0,Baruipur,22.3599226578,88.4325462207,South 24 Parganas,West Bengal,India,Lepocinclis acus,Lepocinclis acus,,Protozoa
2022-05-15,2022-05-15 14:40:00 UTC,abhi jith,2023-03-10 06:35:19 UTC,2023-03-13 05:09:31 UTC,https://static.inaturalist.org/photos/259931902/medium.jpeg,,1,0,"Acharimule, Karnataka 574223, India",12.6633023,75.2727512,Dakshin Kannad,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2022-11-10,2022-11-10 01:37:00 UTC,Navaneeth Sini George,2023-03-24 05:42:08 UTC,2023-03-24 23:50:43 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/262544515/medium.jpeg,,0,0,"Puthiyappu, Vatakara, Kerala 673101, India",11.596933175,75.5872549263,Kozhikode,Kerala,India,Arcyria,Arcyria,,Protozoa
2022-06-19,2022-06-19 04:57:00 UTC,Stalin,2023-03-26 07:24:25 UTC,2023-04-24 03:37:49 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/262976321/medium.jpg,,1,0,"Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka, India",12.9737694444,77.5884777778,Bangalore,Karnataka,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2022-06-19,2022-06-19 05:27:00 UTC,Stalin,2023-03-26 07:24:26 UTC,2023-03-26 07:24:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/262976343/medium.jpg,,0,0,"Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka, India",12.9727305556,77.5880805556,Bangalore,Karnataka,India,True Slime Molds,Myxomycetes,true slime molds,Protozoa
2023-03-26,2023-03-26 10:40:48 UTC,Poornaprajna S N,2023-04-01 10:50:35 UTC,2024-01-24 13:19:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/264247423/medium.jpeg,,2,0,"Paduvannur, Karnataka, India",12.6239020886,75.2546873689,Dakshin Kannad,Karnataka,India,Pretzel slime mold,Hemitrichia serpula,Pretzel slime mold,Protozoa
2023-04-13,2023-04-13 11:41:31 UTC,Meghana Rose Joseph,2023-04-16 03:26:24 UTC,2023-10-05 03:05:19 UTC,https://static.inaturalist.org/photos/268048079/medium.jpeg,,1,0,Avalanche Forest Reserve,11.3004106126,76.5907989442,Nilgiris,Tamil Nadu,India,Reticularia,Reticularia,,Protozoa
2023-04-18,2023-04-18 14:32:29 UTC,Adam jo,2023-04-18 15:25:59 UTC,2023-04-18 15:26:07 UTC,https://static.inaturalist.org/photos/268764099/medium.jpeg,,0,0,"13/1, near Government Hospital, Kodaikanal, Tamil Nadu 624101, India",10.2393243664,77.4933186918,Dindigul,Tamil Nadu,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2023-04-29,2023-04-29 03:40:01 UTC,Sahil Miya,2023-04-29 06:29:50 UTC,2024-06-17 21:58:27 UTC,https://static.inaturalist.org/photos/272266529/medium.jpeg,,2,0,"Sunkhari Kalan, 262311, India",28.9521473377,79.8118728027,Udham Singh Nagar,Uttaranchal,India,Stemonitidia,Stemonitidia,,Protozoa
2023-04-30,2023-04-30 03:29:00 UTC,jiya,2023-04-30 05:07:47 UTC,2023-04-30 05:07:58 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/273046317/medium.jpeg,,0,0,"XQ5Q+8VJ Bhatt newas, Jhankat, Uttarakhand 262311, India",28.9595263302,79.7905170545,Udham Singh Nagar,Uttaranchal,India,Yellow Carnival Candy Slime,Arcyria obvelata,Yellow Carnival Candy Slime,Protozoa
2023-04-16,2023-04-16 11:43:14 UTC,Mamlakatoi Haidarova,2023-04-30 17:55:02 UTC,2023-04-30 18:12:24 UTC,https://static.inaturalist.org/photos/273447393/medium.jpeg,Stemonitis axifera is a slime mold. This mold is noticed on a piece of dead wood.,0,0,"PHC9+9P4, Shivanahalli, Karnataka 562117, India",12.7217416667,77.57085,Bangalore,Karnataka,India,Stemonitis axifera,Stemonitis axifera,,Protozoa
2023-04-30,2023-04-30 01:27:25 UTC,Raman Kaur,2023-05-01 04:04:34 UTC,2023-05-01 04:04:43 UTC,https://static.inaturalist.org/photos/273887195/medium.jpeg,,0,0,"Bhikampur, Uttarakhand 262311, India",28.9568156944,79.8082809444,Udham Singh Nagar,Uttaranchal,India,Stemonitis axifera,Stemonitis axifera,,Protozoa
2023-05-01,2023-05-01 03:12:24 UTC,Yashu Joshi,2023-05-01 04:34:18 UTC,2024-07-06 05:03:13 UTC,https://static.inaturalist.org/photos/273901619/medium.jpeg,,0,0,"WRJP+X7, Sunkhra, Uttarakhand 262311, India",28.9340684,79.8336962997,Udham Singh Nagar,Uttaranchal,India,,Fuligo,,Protozoa
2023-05-01,2023-05-01 02:29:34 UTC,Tanish Chaurasiya,2023-05-01 05:40:59 UTC,2023-10-22 10:12:55 UTC,https://static.inaturalist.org/photos/273929812/medium.jpeg,,0,0,"Sunkhra, Uttarakhand, India",28.9342027778,79.8330527778,Udham Singh Nagar,Uttaranchal,India,Dog Sick Slime Mould,Didymium spongiosum,Dog Sick Slime Mould,Protozoa
2023-04-16,2023-04-16 11:41:06 UTC,Mamlakatoi Haidarova,2023-05-01 18:10:03 UTC,2023-05-01 18:10:27 UTC,https://static.inaturalist.org/photos/274336163/medium.jpeg,,0,0,"PHC9+9P4, Shivanahalli, Karnataka 562117, India",12.7216388889,77.5709416667,Bangalore,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-04-29,2023-04-29 07:12:59 UTC,,2023-05-03 07:24:25 UTC,2023-05-03 08:04:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/275358023/medium.jpeg,,0,0,Lake View Park,17.4132105282,78.4652466327,Hyderabad,Telangana,India,Metatrichia floriformis,Metatrichia floriformis,,Protozoa
2023-05-08,2023-05-08 03:24:20 UTC,K S Gopi Sundar,2023-05-08 03:24:57 UTC,2023-05-08 03:25:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/277330126/medium.jpg,"",0,0,"Udaipur, IN-RJ, IN",24.7712996892,73.6590783899,Udaipur,Rajasthan,India,"",Lycogala,,Protozoa
2023-05-03,2023-05-03 06:10:00 UTC,madhavan a.p,2023-05-08 14:20:41 UTC,2023-05-10 06:55:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/277435306/medium.jpeg,,1,0,"Tamil Nadu, India",10.3516241487,76.8900387994,Coimbatore,Tamil Nadu,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2023-05-03,2023-05-03 06:12:00 UTC,madhavan a.p,2023-05-08 14:20:42 UTC,2023-05-08 14:20:42 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/277435618/medium.jpeg,,0,0,"Tamil Nadu, India",10.3517878177,76.8902328465,Coimbatore,Tamil Nadu,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2023-05-05,2023-05-05 11:34:06 UTC,Jaya Rakesh,2023-05-16 02:59:51 UTC,2023-05-17 16:44:28 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/279918524/medium.jpeg,,2,0,Sandynulla,11.4302049788,76.652100496,Nilgiris,Tamil Nadu,India,Lycogala,Lycogala,,Protozoa
2023-05-17,2023-05-17 07:03:40 UTC,Jyotsna Nag,2023-05-17 10:35:40 UTC,2023-05-17 10:35:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/280280386/medium.jpeg,,0,0,"642127, India",10.3749911568,76.986775808,Coimbatore,Tamil Nadu,India,Lycogala,Lycogala,,Protozoa
2023-05-13,2023-05-13 05:56:53 UTC,Swarochi Tathagath,2023-05-18 06:47:57 UTC,2024-03-08 03:06:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/280549784/medium.jpg,"",2,0,"Mookambika Wildlife Sanctuary, Shivamogga, KA, IN",13.486405,75.1085666667,Shimoga,Karnataka,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2023-05-13,2023-05-13 05:56:00 UTC,Aditya Bari,2023-05-18 08:39:00 UTC,2024-03-08 04:40:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/280564986/medium.jpeg,,2,0,"Bangalore Division, Karnataka, India",13.48631021,75.1085886199,Shimoga,Karnataka,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2023-05-13,2023-05-13 02:25:52 UTC,Poornaprajna S N,2023-05-19 06:16:35 UTC,2023-07-31 10:37:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/280865271/medium.jpeg,,1,0,"Shivalli, Karnataka 577424, India",13.5668659722,75.134639,Shimoga,Karnataka,India,Coral Slimes,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
